PROJECT_ID,PROJECT_DESCR,PROJECT_LOCATIONS_COUNT,PARTNER_DESCR,PointName,POINT_PROJECTS_COUNT,PointType,lat,lng,GeoPrecisionDescr,COUNTRY,ADM1,ADM2,ADM3,LOCALITY,SUB_LOCALITY,NEIGHBOURHOOD
93265,00093265 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,Office of the United Nations High Commissioner for Refugees (UNHCR),Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
93265,00093265 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,United Nations Environment Programme (UNEP),Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
93265,00093265 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,United Nations Human Settlement Programme (UN-HABITAT),Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
93265,00093265 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,International Fund for Agricultural Development (IFAD),Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
93265,00093265 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,Germany,Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
93265,00093265 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,Italy,Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
93265,00093265 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,"Global Fund to Fight AIDS, Tuberculosis and Malaria (GFATM)",Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
93265,00093265 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,World Bank,Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
93303,00093303 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,Three Millennium Development Goal Fund (3MDG),Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
93303,00093303 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,UNDP Joint Programme,Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
93303,00093303 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,Office of the United Nations High Commissioner for Refugees (UNHCR),Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
93303,00093303 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,United Nations Environment Programme (UNEP),Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
93303,00093303 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,United Nations Human Settlement Programme (UN-HABITAT),Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
93303,00093303 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,International Fund for Agricultural Development (IFAD),Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
93303,00093303 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,Germany,Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
93303,00093303 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,Italy,Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
93303,00093303 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,"Global Fund to Fight AIDS, Tuberculosis and Malaria (GFATM)",Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
93303,00093303 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,World Bank,Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
91399,00091399 Supporting Debt for Development Swap Operations,1,Three Millennium Development Goal Fund (3MDG),Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
91399,00091399 Supporting Debt for Development Swap Operations,1,UNDP Joint Programme,Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
91399,00091399 Supporting Debt for Development Swap Operations,1,Office of the United Nations High Commissioner for Refugees (UNHCR),Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
91399,00091399 Supporting Debt for Development Swap Operations,1,United Nations Environment Programme (UNEP),Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
91399,00091399 Supporting Debt for Development Swap Operations,1,United Nations Human Settlement Programme (UN-HABITAT),Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
91399,00091399 Supporting Debt for Development Swap Operations,1,International Fund for Agricultural Development (IFAD),Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
91399,00091399 Supporting Debt for Development Swap Operations,1,Germany,Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
91399,00091399 Supporting Debt for Development Swap Operations,1,Italy,Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
91399,00091399 Supporting Debt for Development Swap Operations,1,"Global Fund to Fight AIDS, Tuberculosis and Malaria (GFATM)",Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
91399,00091399 Supporting Debt for Development Swap Operations,1,World Bank,Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
91915,00091915 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,Three Millennium Development Goal Fund (3MDG),Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
91915,00091915 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,UNDP Joint Programme,Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
91915,00091915 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,Office of the United Nations High Commissioner for Refugees (UNHCR),Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
91915,00091915 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,United Nations Environment Programme (UNEP),Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
91915,00091915 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,United Nations Human Settlement Programme (UN-HABITAT),Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
91915,00091915 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,International Fund for Agricultural Development (IFAD),Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
91915,00091915 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,Germany,Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
91915,00091915 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,Italy,Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
91915,00091915 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,"Global Fund to Fight AIDS, Tuberculosis and Malaria (GFATM)",Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
91915,00091915 Three Millennium Development Goal Fund (3MDG Multi Donor Fund),1,World Bank,Myanmar,72,marker,21.913965,95.956223,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Myanmar,Sagaing,,,Sagaing,,
