recipient-country-code,recipient-country,recipient-country-percentage,transaction-type,transaction-date,default-currency,transaction-value,transaction_ref,transaction_value_currency,transaction_value_value-date,transaction_provider-org,transaction_provider-org_ref,transaction_provider-org_provider-activity-id,transaction_receiver-org,transaction_receiver-org_ref,transaction_receiver-org_receiver-activity-id,transaction_description,transaction_flow-type_code,transaction_finance-type_code,transaction_aid-type_code,transaction_tied-status_code,transaction_disbursement-channel_code,transaction_recipient-country-code,transaction_recipient-country,transaction_recipient-region-code,transaction_recipient-region,transaction_sector-code,transaction_sector,transaction_sector-vocabulary,transaction_sector-vocabulary-code,iati-identifier,hierarchy,last-updated-datetime,default-language,reporting-org,reporting-org-ref,reporting-org-type,reporting-org-type-code,title,description,activity-status-code,start-planned,end-planned,start-actual,end-actual,participating-org (Accountable),participating-org-ref (Accountable),participating-org-type (Accountable),participating-org-type-code (Accountable),participating-org (Funding),participating-org-ref (Funding),participating-org-type (Funding),participating-org-type-code (Funding),participating-org (Extending),participating-org-ref (Extending),participating-org-type (Extending),participating-org-type-code (Extending),participating-org (Implementing),participating-org-ref (Implementing),participating-org-type (Implementing),participating-org-type-code (Implementing),recipient-region-code,recipient-region,recipient-region-percentage,sector-code,sector,sector-percentage,sector-vocabulary,sector-vocabulary-code,collaboration-type-code,default-finance-type-code,default-flow-type-code,default-aid-type-code,default-tied-status-code
IN,India,,LR,2015-06-30,USD,0.00,LN2520,,2015-06-30,,,,,,,Loan Repayment for 2015 Quarter 2,,,,,,,,,,,,,,46004-32298-063-LN2520,1,2015-09-30 00:00:00,en,Asian Development Bank,46004,Multilateral,40,MFF-MADHYA PRADESH POWER SECTOR INVESTMENT PROGRAM-PROJECT 5,"ADB will provide support for the investment program in the form of a multitranche financing facility (MFF). Such support provides a platform for financial and expert assistance, blending reform and capacity development with investments.",2,2009-05-27,2014-12-31,2009-05-27,,Madhya Pradesh Poorv Kshetra Vidyut Vitaran Co Ltd,LN2520,,,Asian Development Bank,46004,Multilateral,40,,,,,Madhya Pradesh Poorv Kshetra Vidyut Vitaran Co Ltd,LN2520,,,,,,,,,Reporting Organisation (i.e. maintained by the organisation referred to in the <reporting-org> element.,RO,2,411,10,C01,5
IN,India,,IR,2013-12-31,USD,1835775.74,LN2520,,2013-12-31,,,,,,,Cumulative Interest Repayment as of 31 Dec 2013,,,,,,,,,,,,,,46004-32298-063-LN2520,1,2015-09-30 00:00:00,en,Asian Development Bank,46004,Multilateral,40,MFF-MADHYA PRADESH POWER SECTOR INVESTMENT PROGRAM-PROJECT 5,"ADB will provide support for the investment program in the form of a multitranche financing facility (MFF). Such support provides a platform for financial and expert assistance, blending reform and capacity development with investments.",2,2009-05-27,2014-12-31,2009-05-27,,Madhya Pradesh Poorv Kshetra Vidyut Vitaran Co Ltd,LN2520,,,Asian Development Bank,46004,Multilateral,40,,,,,Madhya Pradesh Poorv Kshetra Vidyut Vitaran Co Ltd,LN2520,,,,,,,,,Reporting Organisation (i.e. maintained by the organisation referred to in the <reporting-org> element.,RO,2,411,10,C01,5
IN,India,,IR,2014-03-31,USD,274187.52,LN2520,,2014-03-31,,,,,,,Interest Repayment for 2014 Quarter 1,,,,,,,,,,,,,,46004-32298-063-LN2520,1,2015-09-30 00:00:00,en,Asian Development Bank,46004,Multilateral,40,MFF-MADHYA PRADESH POWER SECTOR INVESTMENT PROGRAM-PROJECT 5,"ADB will provide support for the investment program in the form of a multitranche financing facility (MFF). Such support provides a platform for financial and expert assistance, blending reform and capacity development with investments.",2,2009-05-27,2014-12-31,2009-05-27,,Madhya Pradesh Poorv Kshetra Vidyut Vitaran Co Ltd,LN2520,,,Asian Development Bank,46004,Multilateral,40,,,,,Madhya Pradesh Poorv Kshetra Vidyut Vitaran Co Ltd,LN2520,,,,,,,,,Reporting Organisation (i.e. maintained by the organisation referred to in the <reporting-org> element.,RO,2,411,10,C01,5
IN,India,,IR,2014-06-30,USD,0.00,LN2520,,2014-06-30,,,,,,,Interest Repayment for 2014 Quarter 2,,,,,,,,,,,,,,46004-32298-063-LN2520,1,2015-09-30 00:00:00,en,Asian Development Bank,46004,Multilateral,40,MFF-MADHYA PRADESH POWER SECTOR INVESTMENT PROGRAM-PROJECT 5,"ADB will provide support for the investment program in the form of a multitranche financing facility (MFF). Such support provides a platform for financial and expert assistance, blending reform and capacity development with investments.",2,2009-05-27,2014-12-31,2009-05-27,,Madhya Pradesh Poorv Kshetra Vidyut Vitaran Co Ltd,LN2520,,,Asian Development Bank,46004,Multilateral,40,,,,,Madhya Pradesh Poorv Kshetra Vidyut Vitaran Co Ltd,LN2520,,,,,,,,,Reporting Organisation (i.e. maintained by the organisation referred to in the <reporting-org> element.,RO,2,411,10,C01,5
IN,India,,IR,2014-09-30,USD,255050.62,LN2520,,2014-09-30,,,,,,,Interest Repayment for 2014 Quarter 3,,,,,,,,,,,,,,46004-32298-063-LN2520,1,2015-09-30 00:00:00,en,Asian Development Bank,46004,Multilateral,40,MFF-MADHYA PRADESH POWER SECTOR INVESTMENT PROGRAM-PROJECT 5,"ADB will provide support for the investment program in the form of a multitranche financing facility (MFF). Such support provides a platform for financial and expert assistance, blending reform and capacity development with investments.",2,2009-05-27,2014-12-31,2009-05-27,,Madhya Pradesh Poorv Kshetra Vidyut Vitaran Co Ltd,LN2520,,,Asian Development Bank,46004,Multilateral,40,,,,,Madhya Pradesh Poorv Kshetra Vidyut Vitaran Co Ltd,LN2520,,,,,,,,,Reporting Organisation (i.e. maintained by the organisation referred to in the <reporting-org> element.,RO,2,411,10,C01,5
IN,India,,IR,2014-12-31,USD,0.00,LN2520,,2014-12-31,,,,,,,Interest Repayment for 2014 Quarter 4,,,,,,,,,,,,,,46004-32298-063-LN2520,1,2015-09-30 00:00:00,en,Asian Development Bank,46004,Multilateral,40,MFF-MADHYA PRADESH POWER SECTOR INVESTMENT PROGRAM-PROJECT 5,"ADB will provide support for the investment program in the form of a multitranche financing facility (MFF). Such support provides a platform for financial and expert assistance, blending reform and capacity development with investments.",2,2009-05-27,2014-12-31,2009-05-27,,Madhya Pradesh Poorv Kshetra Vidyut Vitaran Co Ltd,LN2520,,,Asian Development Bank,46004,Multilateral,40,,,,,Madhya Pradesh Poorv Kshetra Vidyut Vitaran Co Ltd,LN2520,,,,,,,,,Reporting Organisation (i.e. maintained by the organisation referred to in the <reporting-org> element.,RO,2,411,10,C01,5
IN,India,,IR,2015-03-31,USD,244676.36,LN2520,,2015-03-31,,,,,,,Interest Repayment for 2015 Quarter 1,,,,,,,,,,,,,,46004-32298-063-LN2520,1,2015-09-30 00:00:00,en,Asian Development Bank,46004,Multilateral,40,MFF-MADHYA PRADESH POWER SECTOR INVESTMENT PROGRAM-PROJECT 5,"ADB will provide support for the investment program in the form of a multitranche financing facility (MFF). Such support provides a platform for financial and expert assistance, blending reform and capacity development with investments.",2,2009-05-27,2014-12-31,2009-05-27,,Madhya Pradesh Poorv Kshetra Vidyut Vitaran Co Ltd,LN2520,,,Asian Development Bank,46004,Multilateral,40,,,,,Madhya Pradesh Poorv Kshetra Vidyut Vitaran Co Ltd,LN2520,,,,,,,,,Reporting Organisation (i.e. maintained by the organisation referred to in the <reporting-org> element.,RO,2,411,10,C01,5
IN,India,,IR,2015-06-30,USD,0.00,LN2520,,2015-06-30,,,,,,,Interest Repayment for 2015 Quarter 2,,,,,,,,,,,,,,46004-32298-063-LN2520,1,2015-09-30 00:00:00,en,Asian Development Bank,46004,Multilateral,40,MFF-MADHYA PRADESH POWER SECTOR INVESTMENT PROGRAM-PROJECT 5,"ADB will provide support for the investment program in the form of a multitranche financing facility (MFF). Such support provides a platform for financial and expert assistance, blending reform and capacity development with investments.",2,2009-05-27,2014-12-31,2009-05-27,,Madhya Pradesh Poorv Kshetra Vidyut Vitaran Co Ltd,LN2520,,,Asian Development Bank,46004,Multilateral,40,,,,,Madhya Pradesh Poorv Kshetra Vidyut Vitaran Co Ltd,LN2520,,,,,,,,,Reporting Organisation (i.e. maintained by the organisation referred to in the <reporting-org> element.,RO,2,411,10,C01,5
IN,India,,D,2010-08-03,USD,380,US-EIN-300108263-GGProj:5802,,2010-08-03,GlobalGiving,US-EIN-300108263,,Association for Social and Environmental Developme,US-GG-4818,,,,,,,2,,,,,,,,,US-EIN-300108263-GGProj:5802,,2015-09-13 00:00:00,en,GlobalGiving,US-EIN-300108263,International NGO,21,Young Crusaders to Protect Kolkata’s Biodiversity,ASED plans to conduct thirty Green Crusader camps for groups of twenty-five middle-school students from ten Government schools so that they become leaders and conserve the biodiversity of Kolkata.,3,2010-07-05,2010-08-11,,,,,,,GlobalGiving,US-EIN-300108263,International NGO,21,,,,,Association for Social and Environmental Developme,US-GG-4818,,,,,,,,,,,1,,30,C01,
IN,India,100,2,2012-12-31,USD,72728,Commitment,USD,2012-01-01,BASIC EDUCATION AND GENDER EQUALITY,,,UNICEF-41122,,2040/A0/04/830/091,"
        ",,,,,,,,,,,,,1,41122-India-2040/A0/04/830/091,1,2015-10-06 00:00:00,en,UNICEF,41122,Multilateral,40,IR34-DEL-STRENGTHENING TEACHER EDUCATION,IR34-DEL-STRENGTHENING TEACHER EDUCATION,1,2012-01-01,2012-12-31,2012-01-01,2012-12-31,,,,,,,,,,,,,,,,,998,"Developing countries, unspecified",100,,,,,,4,110,10,B03,5
IN,India,100,2,2012-12-31,USD,22592,Commitment,USD,2012-01-01,UNICEF (FOR GR ALLOCATIONS ONLY),,,UNICEF-41122,,2040/A0/04/830/091,"
        ",,,,,,,,,,,,,1,41122-India-2040/A0/04/830/091,1,2015-10-06 00:00:00,en,UNICEF,41122,Multilateral,40,IR34-DEL-STRENGTHENING TEACHER EDUCATION,IR34-DEL-STRENGTHENING TEACHER EDUCATION,1,2012-01-01,2012-12-31,2012-01-01,2012-12-31,,,,,,,,,,,,,,,,,998,"Developing countries, unspecified",100,,,,,,4,110,10,B03,5
IN,India,100,4,2012-12-31,USD,62871,Expense,USD,2012-12-31,"
        ",,,UNICEF-41122,,,"
        ",,,,,,,,,,11220,Primary education,,1,41122-India-2040/A0/04/830/091,1,2015-10-06 00:00:00,en,UNICEF,41122,Multilateral,40,IR34-DEL-STRENGTHENING TEACHER EDUCATION,IR34-DEL-STRENGTHENING TEACHER EDUCATION,1,2012-01-01,2012-12-31,2012-01-01,2012-12-31,,,,,,,,,,,,,,,,,998,"Developing countries, unspecified",100,,,,,,4,110,10,B03,5
IN,India,100,4,2012-12-31,USD,16378,Expense,USD,2012-12-31,"
        ",,,UNICEF-41122,,,"
        ",,,,,,,,,,11110,Education policy and administrative management,,1,41122-India-2040/A0/04/830/091,1,2015-10-06 00:00:00,en,UNICEF,41122,Multilateral,40,IR34-DEL-STRENGTHENING TEACHER EDUCATION,IR34-DEL-STRENGTHENING TEACHER EDUCATION,1,2012-01-01,2012-12-31,2012-01-01,2012-12-31,,,,,,,,,,,,,,,,,998,"Developing countries, unspecified",100,,,,,,4,110,10,B03,5
IN,India,100,4,2013-12-31,USD,17846,Expense,USD,2013-12-31,"
        ",,,UNICEF-41122,,,"
        ",,,,,,,,,,11220,Primary education,,1,41122-India-2040/A0/04/830/091,1,2015-10-06 00:00:00,en,UNICEF,41122,Multilateral,40,IR34-DEL-STRENGTHENING TEACHER EDUCATION,IR34-DEL-STRENGTHENING TEACHER EDUCATION,1,2012-01-01,2012-12-31,2012-01-01,2012-12-31,,,,,,,,,,,,,,,,,998,"Developing countries, unspecified",100,,,,,,4,110,10,B03,5
IN,India,100,3,2015-08-31,USD,0,Disbursement,USD,2015-08-31,"
        ",,,UNICEF-41122,,,"
        ",,,,,,,,,,,,,1,41122-India-2040/A0/04/830/091,1,2015-10-06 00:00:00,en,UNICEF,41122,Multilateral,40,IR34-DEL-STRENGTHENING TEACHER EDUCATION,IR34-DEL-STRENGTHENING TEACHER EDUCATION,1,2012-01-01,2012-12-31,2012-01-01,2012-12-31,,,,,,,,,,,,,,,,,998,"Developing countries, unspecified",100,,,,,,4,110,10,B03,5
IN,India,100,C,2006-01-01,USD,29763.877775,,,2006-01-01,,,,,,,,,,,,,,,,,,,,,SE-0-SE-6-7430003301-IND-24040,2,2015-09-22 00:00:00,en,Sweden,SE-0,Government,10,Svenska Ky2006-2007,"Aktiviteten ""Svenska Ky2006-2007"" saknar en beskrivande text. Kontrollera om det finns dokument knutna till aktiviteten eller kontakta Sida för att få mer information. Ring 08–698 50 00 eller skicka e-post till sida@sida.se.",4,,,2006-01-01,2009-06-28,Svenska kyrkan,,,,Sweden,SE-0,Government,10,Swedish International Development Cooperation Agency,SE-6,Government,10,Donor country-based NGO,22000,National NGO,22,,,,24040,Informal/semi-formal financial intermediaries,100,OECD Development Assistance Committee,DAC,1,110,10,B03,5
IN,India,100,D,2006-12-28,USD,14313.84319,,,2006-01-01,,,,,,,,,,,,,,,,,,,,,SE-0-SE-6-7430003301-IND-24040,2,2015-09-22 00:00:00,en,Sweden,SE-0,Government,10,Svenska Ky2006-2007,"Aktiviteten ""Svenska Ky2006-2007"" saknar en beskrivande text. Kontrollera om det finns dokument knutna till aktiviteten eller kontakta Sida för att få mer information. Ring 08–698 50 00 eller skicka e-post till sida@sida.se.",4,,,2006-01-01,2009-06-28,Svenska kyrkan,,,,Sweden,SE-0,Government,10,Swedish International Development Cooperation Agency,SE-6,Government,10,Donor country-based NGO,22000,National NGO,22,,,,24040,Informal/semi-formal financial intermediaries,100,OECD Development Assistance Committee,DAC,1,110,10,B03,5
IN,India,100,D,2007-12-28,USD,16858.009618,,,2007-01-01,,,,,,,,,,,,,,,,,,,,,SE-0-SE-6-7430003301-IND-24040,2,2015-09-22 00:00:00,en,Sweden,SE-0,Government,10,Svenska Ky2006-2007,"Aktiviteten ""Svenska Ky2006-2007"" saknar en beskrivande text. Kontrollera om det finns dokument knutna till aktiviteten eller kontakta Sida för att få mer information. Ring 08–698 50 00 eller skicka e-post till sida@sida.se.",4,,,2006-01-01,2009-06-28,Svenska kyrkan,,,,Sweden,SE-0,Government,10,Swedish International Development Cooperation Agency,SE-6,Government,10,Donor country-based NGO,22000,National NGO,22,,,,24040,Informal/semi-formal financial intermediaries,100,OECD Development Assistance Committee,DAC,1,110,10,B03,5
IN,India,100,D,2008-12-28,USD,-302.458194,,,2008-01-01,,,,,,,,,,,,,,,,,,,,,SE-0-SE-6-7430003301-IND-24040,2,2015-09-22 00:00:00,en,Sweden,SE-0,Government,10,Svenska Ky2006-2007,"Aktiviteten ""Svenska Ky2006-2007"" saknar en beskrivande text. Kontrollera om det finns dokument knutna till aktiviteten eller kontakta Sida för att få mer information. Ring 08–698 50 00 eller skicka e-post till sida@sida.se.",4,,,2006-01-01,2009-06-28,Svenska kyrkan,,,,Sweden,SE-0,Government,10,Swedish International Development Cooperation Agency,SE-6,Government,10,Donor country-based NGO,22000,National NGO,22,,,,24040,Informal/semi-formal financial intermediaries,100,OECD Development Assistance Committee,DAC,1,110,10,B03,5
IN,India,,2,2013-01-01,JPY,85423285.200000003,,JPY,2013-01-01,,,,,,,,,,,,,,,,,,,,,XM-DAC-701-8-2013950484,,2015-09-25 00:00:00,en,Japan International Cooperation Agency,XM-DAC-701-8,Government,10,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,2,2013-01-01,2013-12-31,2013-01-01,2013-12-31,Recipient Government,,Government,10,Japan,JP,Government,10,Japan International Cooperation Agency,XM-DAC-701-8,Government,10,Recipient Government,,Government,10,679,"South Asia, regional",,31120,Agricultural development,100,OECD Development Assistance Committee,DAC,1,110,10,C01,
IN,India,,3,2013-12-31,JPY,84049000,,JPY,2013-12-31,,,,,,,,,,,,,,,,,,,,,XM-DAC-701-8-2013950484,,2015-09-25 00:00:00,en,Japan International Cooperation Agency,XM-DAC-701-8,Government,10,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,2,2013-01-01,2013-12-31,2013-01-01,2013-12-31,Recipient Government,,Government,10,Japan,JP,Government,10,Japan International Cooperation Agency,XM-DAC-701-8,Government,10,Recipient Government,,Government,10,679,"South Asia, regional",,31120,Agricultural development,100,OECD Development Assistance Committee,DAC,1,110,10,C01,
IN,India,100,2,2012-12-31,USD,5955,Commitment,USD,2012-01-01,Norway,,,UNICEF-41122,,2040/A0/04/826/043,"
        ",,,,,,,,,,,,,1,41122-India-2040/A0/04/826/043,1,2015-10-06 00:00:00,en,UNICEF,41122,Multilateral,40,IR08-RAJ-IMPROVED MNGMNT UIP RESOURCES,IR08-RAJ-IMPROVED MNGMNT UIP RESOURCES,1,2012-01-01,2012-12-31,2012-01-01,2012-12-31,,,,,,,,,,,,,,,,,998,"Developing countries, unspecified",100,,,,,,4,110,10,B03,5
IN,India,100,2,2012-12-31,USD,9977,Commitment,USD,2012-01-01,UNICEF (FOR GR ALLOCATIONS ONLY),,,UNICEF-41122,,2040/A0/04/826/043,"
        ",,,,,,,,,,,,,1,41122-India-2040/A0/04/826/043,1,2015-10-06 00:00:00,en,UNICEF,41122,Multilateral,40,IR08-RAJ-IMPROVED MNGMNT UIP RESOURCES,IR08-RAJ-IMPROVED MNGMNT UIP RESOURCES,1,2012-01-01,2012-12-31,2012-01-01,2012-12-31,,,,,,,,,,,,,,,,,998,"Developing countries, unspecified",100,,,,,,4,110,10,B03,5
IN,India,100,4,2012-12-31,USD,11117,Expense,USD,2012-12-31,"
        ",,,UNICEF-41122,,,"
        ",,,,,,,,,,12250,Infectious disease control,,1,41122-India-2040/A0/04/826/043,1,2015-10-06 00:00:00,en,UNICEF,41122,Multilateral,40,IR08-RAJ-IMPROVED MNGMNT UIP RESOURCES,IR08-RAJ-IMPROVED MNGMNT UIP RESOURCES,1,2012-01-01,2012-12-31,2012-01-01,2012-12-31,,,,,,,,,,,,,,,,,998,"Developing countries, unspecified",100,,,,,,4,110,10,B03,5
IN,India,100,4,2013-12-31,USD,5249,Expense,USD,2013-12-31,"
        ",,,UNICEF-41122,,,"
        ",,,,,,,,,,12250,Infectious disease control,,1,41122-India-2040/A0/04/826/043,1,2015-10-06 00:00:00,en,UNICEF,41122,Multilateral,40,IR08-RAJ-IMPROVED MNGMNT UIP RESOURCES,IR08-RAJ-IMPROVED MNGMNT UIP RESOURCES,1,2012-01-01,2012-12-31,2012-01-01,2012-12-31,,,,,,,,,,,,,,,,,998,"Developing countries, unspecified",100,,,,,,4,110,10,B03,5
IN,India,100,3,2015-08-31,USD,0,Disbursement,USD,2015-08-31,"
        ",,,UNICEF-41122,,,"
        ",,,,,,,,,,,,,1,41122-India-2040/A0/04/826/043,1,2015-10-06 00:00:00,en,UNICEF,41122,Multilateral,40,IR08-RAJ-IMPROVED MNGMNT UIP RESOURCES,IR08-RAJ-IMPROVED MNGMNT UIP RESOURCES,1,2012-01-01,2012-12-31,2012-01-01,2012-12-31,,,,,,,,,,,,,,,,,998,"Developing countries, unspecified",100,,,,,,4,110,10,B03,5
IN,India,100,C,2001-08-01,USD,6697.844927,,,2001-08-01,,,,,,,,,,,,,,,,,,,,,SE-0-SE-6-4319921601-IND-13020,2,2015-09-22 00:00:00,en,Sweden,SE-0,Government,10,Unicef Appr. Lars Nilsson,"Aktiviteten ""Unicef Appr. Lars Nilsson"" saknar en beskrivande text. Kontrollera om det finns dokument knutna till aktiviteten eller kontakta Sida för att få mer information. Ring 08–698 50 00 eller skicka e-post till sida@sida.se.",4,,,2001-08-01,2001-10-28,,,,,Sweden,SE-0,Government,10,Swedish International Development Cooperation Agency,SE-6,Government,10,Other,52000,Private Sector,70,,,,13020,Reproductive health care,100,OECD Development Assistance Committee,DAC,1,110,10,C01,
IN,India,100,D,2001-12-28,USD,6697.882651,,,2001-01-01,,,,,,,,,,,,,,,,,,,,,SE-0-SE-6-4319921601-IND-13020,2,2015-09-22 00:00:00,en,Sweden,SE-0,Government,10,Unicef Appr. Lars Nilsson,"Aktiviteten ""Unicef Appr. Lars Nilsson"" saknar en beskrivande text. Kontrollera om det finns dokument knutna till aktiviteten eller kontakta Sida för att få mer information. Ring 08–698 50 00 eller skicka e-post till sida@sida.se.",4,,,2001-08-01,2001-10-28,,,,,Sweden,SE-0,Government,10,Swedish International Development Cooperation Agency,SE-6,Government,10,Other,52000,Private Sector,70,,,,13020,Reproductive health care,100,OECD Development Assistance Committee,DAC,1,110,10,C01,
IN,India,,C,2009-02-25,USD,16500000.00,LN2444,,2009-02-25,,,,,,,Total Commitment,,,,,,,,,,,,,,46004-38411-023-LN2444,1,2015-09-30 00:00:00,en,Asian Development Bank,46004,Multilateral,40,MFF-ORISSA INTEGRATED IRRIGATED AGRI & WATER MGT INV PROG-PRJ1,"The Project aims to (i) enhance productivity and sustainability of existing underutilized and underperforming major, medium, and minor irrigation systems with participatory irrigation management, and (ii) strengthen institutions for sustainable irrigation service delivery and associated support services, and for initiating operations for integrated water resources management on the basis of river basins. Its tentative scope includes (i) participatory scheme design and WUA strengthening; (ii) irrigation and associated infrastructure; (iii) agriculture and fishery development support; (iv) establishing sustainable O&M mechanisms; and (iv) institutional strengthening and project management.",2,2009-02-25,2015-09-30,2009-02-25,,"Water Resources Department, Government of Orissa",LN2444,,,Asian Development Bank,46004,Multilateral,40,,,,,"Water Resources Department, Government of Orissa",LN2444,,,,,,,,,Reporting Organisation (i.e. maintained by the organisation referred to in the <reporting-org> element.,RO,2,411,10,C01,5
IN,India,,D,2013-12-31,USD,12070369.00,LN2444,,2013-12-31,,,,,,,Cumulative Disbursement as of 31 Dec 2013,,,,,,,,,,,,,,46004-38411-023-LN2444,1,2015-09-30 00:00:00,en,Asian Development Bank,46004,Multilateral,40,MFF-ORISSA INTEGRATED IRRIGATED AGRI & WATER MGT INV PROG-PRJ1,"The Project aims to (i) enhance productivity and sustainability of existing underutilized and underperforming major, medium, and minor irrigation systems with participatory irrigation management, and (ii) strengthen institutions for sustainable irrigation service delivery and associated support services, and for initiating operations for integrated water resources management on the basis of river basins. Its tentative scope includes (i) participatory scheme design and WUA strengthening; (ii) irrigation and associated infrastructure; (iii) agriculture and fishery development support; (iv) establishing sustainable O&M mechanisms; and (iv) institutional strengthening and project management.",2,2009-02-25,2015-09-30,2009-02-25,,"Water Resources Department, Government of Orissa",LN2444,,,Asian Development Bank,46004,Multilateral,40,,,,,"Water Resources Department, Government of Orissa",LN2444,,,,,,,,,Reporting Organisation (i.e. maintained by the organisation referred to in the <reporting-org> element.,RO,2,411,10,C01,5
IN,India,,D,2014-03-31,USD,72436.08,LN2444,,2014-03-31,,,,,,,Disbursement for 2014 Quarter 1,,,,,,,,,,,,,,46004-38411-023-LN2444,1,2015-09-30 00:00:00,en,Asian Development Bank,46004,Multilateral,40,MFF-ORISSA INTEGRATED IRRIGATED AGRI & WATER MGT INV PROG-PRJ1,"The Project aims to (i) enhance productivity and sustainability of existing underutilized and underperforming major, medium, and minor irrigation systems with participatory irrigation management, and (ii) strengthen institutions for sustainable irrigation service delivery and associated support services, and for initiating operations for integrated water resources management on the basis of river basins. Its tentative scope includes (i) participatory scheme design and WUA strengthening; (ii) irrigation and associated infrastructure; (iii) agriculture and fishery development support; (iv) establishing sustainable O&M mechanisms; and (iv) institutional strengthening and project management.",2,2009-02-25,2015-09-30,2009-02-25,,"Water Resources Department, Government of Orissa",LN2444,,,Asian Development Bank,46004,Multilateral,40,,,,,"Water Resources Department, Government of Orissa",LN2444,,,,,,,,,Reporting Organisation (i.e. maintained by the organisation referred to in the <reporting-org> element.,RO,2,411,10,C01,5
